id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
16,22.084456205368042,pred,22.26858115196228,True,1,True
17,46.178955078125,pred,46.35060906410217,True,1,True
18,72.2696521282196,pred,72.42879509925842,True,1,True
14,86.32700705528259,prey,86.53587198257446,True,26,True
19,98.34639406204224,pred,98.49322700500488,True,1,True
5,104.37102818489075,prey,104.69378304481506,True,26,True
4,108.38376307487488,prey,108.71964693069458,True,21,True
20,122.41980314254761,pred,122.55407905578613,True,1,True
22,148.50139904022217,pred,148.61049890518188,True,1,True
23,176.5941641330719,pred,176.69062209129333,True,1,True
11,178.60116600990295,prey,178.84740900993347,True,21,True
24,204.67951011657715,pred,204.76348304748535,True,1,True
15,220.7595570087433,prey,120.40458989143372,True,14,False
1,232.79093503952026,prey,116.37527990341187,True,28,True
25,232.79093503952026,pred,232.8625090122223,True,1,False
18,234.80096006393433,prey,120.39205193519592,True,28,True
27,258.86267018318176,pred,258.90945506095886,True,1,False
26,286.94562005996704,pred,287.00478291511536,True,1,False
4,317.0446631908417,pred,208.6524510383606,False,21,True
3,323.0614070892334,prey,174.56000804901123,True,15,True
25,345.1369659900665,prey,112.3311619758606,True,14,False
29,345.1369659900665,pred,345.1590178012848,True,1,False
11,375.2611711025238,pred,196.6513340473175,True,21,True
9,379.2732961177826,prey,230.77189707756042,True,15,True
13,381.2788290977478,prey,232.77743005752563,True,15,True
2,385.2978870868683,prey,172.59006810188293,True,21,True
1,401.34788513183594,pred,168.54830598831177,False,28,True
22,413.38678908348083,prey,264.87987303733826,True,15,True
17,419.40507411956787,prey,232.77029490470886,False,14,False
16,425.42174100875854,prey,192.63080596923828,False,28,True
18,425.42174100875854,pred,190.6122648715973,True,28,True
3,449.4931471347809,pred,126.42329812049866,False,15,True
25,475.5854961872101,pred,130.43954515457153,False,14,False
9,503.6945540904999,pred,124.41260600090027,True,15,True
24,513.7230870723724,prey,309.0378968715668,False,15,True
13,531.7876920700073,pred,150.50046300888062,False,15,True
20,541.8212749958038,prey,377.25850892066956,False,17,False
21,559.8613061904907,pred,559.9831171035767,True,1,False
2,589.9707272052765,pred,204.66426301002502,True,21,False
22,622.0864050388336,pred,208.69110798835754,True,15,True
12,650.2145440578461,prey,541.8307809829712,True,5,False
7,652.2181661128998,prey,483.65144991874695,True,5,False
28,652.2181661128998,pred,652.2525401115417,True,1,False
16,684.3208360671997,pred,258.8906228542328,True,28,False
24,718.4360630512238,pred,204.7049479484558,True,15,True
11,718.4360630512238,prey,128.46533584594727,False,21,False
10,738.4971401691437,prey,664.2227981090546,True,11,False
12,750.5460710525513,pred,100.3234429359436,True,5,False
0,760.5904581546783,prey,76.26962208747864,True,20,False
6,764.5968651771545,prey,447.55220198631287,True,14,False
29,770.6224780082703,prey,425.4696218967438,True,14,False
5,778.657769203186,pred,674.277526140213,False,26,False
22,786.6824481487274,prey,164.59067702293396,True,10,False
9,794.7245011329651,prey,172.63809609413147,False,15,True
13,796.7265210151672,prey,174.64011597633362,False,15,True
7,802.7634069919586,pred,150.5369999408722,True,5,False
20,828.8552269935608,pred,287.0258069038391,False,17,False
8,844.9069831371307,prey,126.47092008590698,True,10,False
6,854.9438991546631,pred,90.33873915672302,False,14,False
24,864.972822189331,prey,146.5311381816864,False,8,False
11,881.0287141799927,pred,162.58050107955933,False,21,False
29,909.1366450786591,pred,138.50568985939026,False,14,False
22,939.2198450565338,pred,152.52902698516846,True,10,False
16,967.3183240890503,prey,258.9158260822296,True,14,False
0,969.3281531333923,pred,208.72900104522705,True,20,True
28,971.3408350944519,prey,319.108097076416,False,17,False
2,973.3471281528473,prey,321.1289620399475,False,10,False
21,991.4050281047821,prey,281.0021150112152,False,10,False
9,995.4191989898682,pred,200.6865439414978,True,15,True
15,1023.5109941959381,pred,802.7432820796967,True,14,False
13,1053.6344871520996,pred,256.89945697784424,True,15,True
18,1055.6388750076294,prey,371.3180389404297,True,14,False
1,1057.6445000171661,prey,373.32366394996643,False,14,False
27,1081.7396771907806,prey,112.4115240573883,True,16,True
8,1081.7396771907806,pred,236.8239049911499,False,10,False
24,1109.8406360149384,pred,244.85946583747864,True,8,True
2,1139.9558200836182,pred,166.60064601898193,False,10,False
9,1152.0068480968475,prey,98.37236094474792,False,17,False
13,1154.01505112648,prey,100.37448406219482,True,17,False
10,1168.050401210785,pred,429.5449900627136,False,11,False
15,1172.0559771060944,prey,142.52500295639038,True,9,False
21,1196.1782531738281,pred,204.76450896263123,False,10,False
6,1224.236927986145,prey,254.90877485275269,False,28,True
18,1224.236927986145,pred,168.5896828174591,False,14,False
4,1246.312156200409,prey,276.9840030670166,False,6,False
1,1252.3256430625916,pred,194.67298793792725,False,14,False
16,1282.4536001682281,pred,315.1266071796417,True,14,False
13,1314.5969831943512,pred,160.57377910614014,False,17,False
9,1348.7478981018066,pred,196.73265099525452,False,17,False
26,1348.7478981018066,prey,66.29429793357849,False,1,True
16,1368.800903081894,prey,86.34185886383057,True,26,True
