id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
19,1533.164617061615,prey,621.9719870090485,True,17,False
5,1533.164617061615,pred,322.9844470024109,False,3,False
14,1553.2276601791382,prey,204.6361210346222,False,19,True
24,1561.2567431926727,pred,114.3738341331482,True,1,True
23,1591.3627841472626,pred,120.39637994766235,False,3,False
14,1623.4649050235748,pred,70.22899794578552,False,19,True
9,1657.5884311199188,pred,204.67806100845337,False,3,False
2,1657.5884311199188,prey,0.0,False,5,False
20,1667.6194400787354,prey,162.55949187278748,True,18,True
8,1671.6269311904907,prey,541.6662771701813,False,10,False
16,1687.6554460525513,pred,206.64412784576416,False,3,False
19,1719.7836861610413,pred,186.6107361316681,True,17,False
15,1731.840938091278,prey,254.85016798973083,False,25,False
17,1751.9138820171356,pred,670.1205358505249,False,18,True
4,1769.950317144394,prey,369.18763613700867,True,2,False
18,1784.000001192093,pred,296.97964000701904,True,10,False
20,1818.11510014534,pred,150.48712396621704,False,18,False
6,1818.11510014534,prey,668.0961129665375,False,27,True
5,1852.2127270698547,prey,118.36720108985901,False,4,False
3,1852.2127270698547,pred,1290.2482829093933,False,19,True
10,1886.3036651611328,pred,535.6998131275177,False,25,False
16,1886.3036651611328,prey,46.15047812461853,True,3,False
12,1892.322321176529,prey,387.26237297058105,True,6,False
11,1894.3320741653442,prey,174.54838800430298,True,4,False
13,1902.354436159134,prey,425.36366605758667,False,15,True
21,1902.354436159134,prey,489.57588601112366,True,4,False
20,1910.3809230327606,prey,92.26020884513855,False,25,False
8,1910.3809230327606,pred,238.74554586410522,False,10,True
5,1936.4755580425262,pred,84.25491404533386,True,4,False
2,1964.5317261219025,pred,306.9313769340515,False,5,True
16,1994.642940044403,pred,108.32748484611511,True,3,False
6,2026.7808010578156,pred,208.65385007858276,False,27,True
15,2060.9231140613556,pred,329.07412695884705,True,25,False
0,2060.9231140613556,prey,1346.3883409500122,False,1,True
9,2070.9628250598907,prey,413.3688600063324,True,25,False
26,2080.9891171455383,prey,589.9673869609833,False,0,True
28,2082.9936530590057,prey,1133.6728339195251,False,0,True
1,2085.0093581676483,prey,1390.5446631908417,True,0,True
13,2087.0220630168915,pred,184.65961003303528,True,15,False
29,2095.0642080307007,prey,589.9986250400543,False,21,False
19,2097.071865081787,prey,377.28273487091064,True,12,False
11,2111.1073331832886,pred,216.7672951221466,True,4,False
4,2137.167764186859,pred,367.2088191509247,False,2,False
20,2165.2571551799774,pred,254.86823916435242,False,25,False
9,2195.3339200019836,pred,124.36196184158325,False,25,False
11,2203.349389076233,prey,92.23650002479553,True,21,False
14,2223.4119651317596,prey,503.6282789707184,False,12,False
28,2223.4119651317596,pred,140.40987992286682,False,0,True
16,2247.507665157318,prey,252.85776805877686,True,26,False
0,2251.5227661132812,pred,190.58441305160522,True,1,True
5,2277.584800004959,prey,164.46534299850464,True,25,False
1,2279.588049173355,pred,194.57069206237793,True,0,False
22,2281.5899691581726,prey,798.5868151187897,False,25,False
23,2281.5899691581726,prey,622.0007450580597,True,25,False
29,2305.6808500289917,pred,210.60692691802979,False,21,False
8,2313.6996459960938,prey,268.8503999710083,False,19,True
7,2327.7543621063232,prey,1165.7022550106049,False,14,True
21,2329.7573630809784,pred,427.3859040737152,False,4,True
11,2355.878573179245,pred,152.51882910728455,True,21,False
12,2383.976291179657,pred,491.6456160545349,False,6,False
10,2396.026766061783,prey,200.6928460597992,True,23,False
16,2412.063294172287,pred,164.54521417617798,True,26,False
27,2420.097174167633,prey,158.56142711639404,True,26,False
4,2422.112351179123,prey,162.58356499671936,True,26,False
5,2438.1469700336456,pred,160.55381083488464,False,25,False
22,2466.240969181061,pred,184.64314317703247,True,25,False
16,2494.329052209854,prey,82.25920605659485,False,19,True
25,2494.329052209854,pred,1448.6681871414185,False,13,True
2,2512.379118204117,prey,403.28073716163635,False,7,False
20,2520.386082172394,prey,216.71658301353455,False,7,False
8,2520.386082172394,pred,206.67809414863586,True,19,True
1,2526.406140089035,prey,114.34284591674805,False,26,False
14,2546.480352163315,pred,323.05930614471436,True,12,True
23,2574.582775115967,pred,292.9756660461426,False,25,False
10,2604.6875360012054,pred,208.65024185180664,False,23,False
0,2632.775353193283,prey,258.8372251987457,False,19,True
27,2634.776990175247,pred,214.67013096809387,True,26,False
4,2666.9082610607147,pred,244.78657984733582,False,26,False
8,2695.011210203171,prey,174.61090421676636,True,16,False
2,2699.033360004425,pred,186.6459128856659,False,7,False
26,2733.1412270069122,pred,652.1423258781433,False,0,False
5,2733.1412270069122,prey,98.36423683166504,True,25,False
4,2753.1851551532745,prey,80.25639605522156,False,5,False
29,2757.199247121811,prey,90.29098606109619,False,5,False
17,2759.2048971652985,prey,904.987517118454,False,7,False
1,2761.2112951278687,pred,234.79686999320984,False,26,False
19,2791.295622110367,pred,694.2137520313263,True,12,True
18,2803.3269510269165,prey,716.304888010025,False,7,False
3,2813.36558508873,prey,208.6780490875244,False,20,False
16,2819.3803040981293,pred,325.0429229736328,False,19,False
27,2825.4068071842194,prey,64.19551205635071,False,29,True
0,2847.4904980659485,pred,214.7069890499115,False,19,False
17,2877.594705104828,pred,118.3816180229187,False,7,False
13,2879.5979211330414,prey,792.5703089237213,True,8,False
29,2907.726413011551,pred,150.51910090446472,True,5,False
12,2921.752165079117,prey,509.68887090682983,True,18,True
24,2923.755341053009,prey,1362.4925110340118,False,8,False
9,2933.778953075409,prey,738.4377479553223,False,18,True
13,2933.778953075409,pred,54.17316198348999,False,8,False
22,2943.8109180927277,prey,182.599622964859,False,4,False
10,2943.8109180927277,prey,339.1171441078186,False,20,False
6,2945.8136060237885,prey,868.8465578556061,False,12,False
11,2947.8195011615753,prey,343.1319651603699,False,20,False
23,2951.829924106598,prey,347.14238810539246,False,20,False
27,2951.829924106598,pred,126.41438102722168,False,29,True
21,2953.8436090946198,prey,349.1560730934143,False,20,False
7,2969.8886620998383,pred,642.1261239051819,False,14,True
3,2989.9730751514435,pred,176.59905314445496,False,20,False
8,3012.072606086731,pred,317.0521650314331,False,16,False
28,3022.108920097351,prey,700.364296913147,False,5,False
24,3034.148451089859,pred,110.383544921875,False,8,False
9,3058.235724210739,pred,124.44766616821289,False,18,True
19,3070.263746023178,prey,278.96256399154663,False,28,False
4,3082.295572042465,pred,329.09939193725586,False,5,False
18,3108.364937067032,pred,305.0293860435486,True,7,False
10,3136.4348800182343,pred,192.60562586784363,False,20,False
12,3166.536952018738,pred,244.7763159275055,False,18,True
11,3198.6450340747833,pred,250.81714391708374,False,20,False
20,3232.778170108795,pred,712.3835680484772,False,7,False
27,3232.778170108795,prey,174.54244589805603,False,29,True
29,3252.82772397995,prey,142.4543697834015,True,27,False
22,3264.8651781082153,pred,321.0458059310913,True,4,False
26,3286.946783065796,prey,549.7917149066925,False,19,False
6,3296.9804232120514,pred,351.1583831310272,False,12,True
23,3331.1166360378265,pred,379.27827882766724,False,20,True
10,3331.1166360378265,prey,0.0,True,20,True
21,3365.2139341831207,pred,411.3623101711273,False,20,True
20,3365.2139341831207,prey,0.0,True,7,False
29,3399.3409399986267,pred,146.50216794013977,False,27,False
7,3399.3409399986267,prey,288.96758580207825,False,14,True
26,3433.468231201172,pred,146.5130751132965,True,19,False
4,3433.468231201172,prey,311.06628704071045,False,5,False
25,3441.492854118347,prey,796.6700210571289,False,5,False
3,3453.5306901931763,prey,303.0525200366974,False,4,False
28,3463.5666279792786,pred,441.4496898651123,False,5,False
27,3495.7557651996613,pred,262.9622550010681,False,29,False
19,3529.8568160533905,pred,459.582799911499,False,28,False
29,3529.8568160533905,prey,72.31843900680542,False,27,True
10,3563.9568049907684,pred,232.82839798927307,False,20,False
19,3563.9568049907684,prey,0.0,True,28,False
20,3598.059734106064,pred,232.83391499519348,False,7,False
1,3598.059734106064,prey,439.5557839870453,False,26,False
12,3610.0912590026855,prey,379.3143148422241,True,7,False
0,3618.123151063919,prey,276.9819118976593,True,1,False
5,3628.1581530570984,pred,895.0038599967957,False,25,True
22,3660.2826931476593,prey,226.81446194648743,False,29,False
25,3660.2826931476593,pred,218.78119802474976,True,5,True
9,3688.394604206085,prey,114.41766715049744,True,1,False
4,3690.406038045883,pred,256.9258599281311,False,5,True
27,3708.4686410427094,prey,110.40890693664551,True,9,False
3,3720.5148360729218,pred,266.9756989479065,False,4,False
19,3752.610808134079,pred,188.64092803001404,False,28,False
12,3786.739278078079,pred,176.6374249458313,False,7,False
13,3786.739278078079,prey,752.5908269882202,False,8,False
24,3806.8019530773163,prey,772.6477949619293,False,13,False
26,3808.8137969970703,prey,375.34011578559875,False,13,False
15,3810.8216981887817,prey,1723.7996351718903,False,13,False
29,3814.831633090973,pred,284.96086597442627,False,27,False
16,3822.862768173218,prey,869.019159078598,False,7,False
8,3826.866837978363,prey,792.718386888504,False,24,True
0,3840.8884069919586,pred,222.75607585906982,False,1,False
22,3868.9933609962463,pred,208.70153284072876,False,29,True
26,3899.071797132492,pred,90.24824094772339,False,13,False
27,3931.1911721229553,pred,222.7139129638672,False,9,False
21,3959.277393102646,prey,395.32058811187744,False,1,False
9,3963.3021500110626,pred,274.8976619243622,False,1,False
22,3965.30446600914,prey,96.3055648803711,False,13,False
5,3967.3053760528564,prey,98.31201505661011,True,13,False
28,3971.3130991458893,prey,102.31973814964294,False,13,False
15,3991.3688690662384,pred,180.53820705413818,False,13,False
19,4009.4330701828003,prey,140.43970918655396,True,13,False
29,4013.4406220912933,prey,144.447261095047,True,13,False
7,4017.450317144394,pred,618.097491979599,False,14,True
14,4023.4631321430206,prey,425.4033980369568,True,21,True
16,4043.5257420539856,pred,220.6522159576416,False,7,False
24,4071.6070721149445,pred,264.79504203796387,True,13,False
20,4095.67990398407,prey,497.61465787887573,True,21,True
17,4099.695908069611,prey,599.9268629550934,False,14,False
8,4099.695908069611,pred,272.81913685798645,False,24,False
23,4101.699886083603,prey,676.2632269859314,False,14,False
2,4103.70081114769,prey,1113.7277359962463,False,14,False
25,4113.741165161133,prey,381.19772696495056,True,13,False
11,4117.757001161575,prey,553.8001961708069,False,1,False
5,4119.761339187622,pred,152.447820186615,False,13,False
28,4141.856253147125,pred,170.5349349975586,True,13,False
19,4165.934880018234,pred,156.4936408996582,True,13,False
4,4167.952131032944,prey,298.9587700366974,False,13,False
22,4190.04585313797,pred,224.73302912712097,False,13,False
21,4216.114670991898,pred,256.8286678791046,True,1,False
20,4244.23476600647,pred,148.54566383361816,False,21,False
10,4246.239139080048,prey,682.2764148712158,False,29,False
17,4272.30824804306,pred,172.60449504852295,True,14,False
23,4302.401293992996,pred,200.69248580932617,True,14,False
14,4334.500217199326,pred,311.0285429954529,False,21,False
19,4360.571386098862,prey,194.63069200515747,True,25,False
6,4366.589547157288,prey,967.2486071586609,True,29,False
2,4366.589547157288,pred,262.88009905815125,False,14,True
1,4398.8279440402985,pred,800.756294965744,False,26,False
11,4432.966853141785,pred,315.2019929885864,True,1,True
11,4432.966853141785,prey,-0.006172895431518555,True,1,True
13,4467.042674064636,pred,680.2914118766785,False,8,False
1,4467.042674064636,prey,0.0,True,26,False
4,4501.143354177475,pred,333.1807191371918,True,13,True
4,4501.143354177475,prey,-0.006145000457763672,False,13,True
10,4535.277022123337,pred,289.0282380580902,False,29,False
15,4535.277022123337,prey,415.5156829357147,True,13,True
25,4569.37814617157,pred,455.629163980484,False,13,True
27,4569.37814617157,prey,618.123437166214,False,9,True
19,4603.4847910404205,pred,242.90403604507446,True,25,True
0,4603.4847910404205,prey,206.67705988883972,False,1,True
14,4609.500782012939,prey,242.91123485565186,True,15,False
23,4609.500782012939,prey,206.6548628807068,True,15,False
17,4615.511171102524,prey,234.8804121017456,False,15,False
29,4631.5564250946045,pred,618.1054871082306,False,13,True
6,4661.659109115601,pred,295.06132411956787,False,29,False
1,4693.773063182831,pred,226.7184660434723,True,26,False
4,4727.8962659835815,pred,226.7390308380127,True,13,True
2,4727.8962659835815,prey,142.46804094314575,True,14,True
27,4762.01939201355,pred,192.62786889076233,True,9,True
25,4762.01939201355,prey,20.06298589706421,True,13,True
11,4796.119611978531,pred,363.1388599872589,True,1,True
27,4796.119611978531,prey,34.093878984451294,False,9,True
22,4818.205095052719,prey,90.30882906913757,False,25,False
9,4820.209943056107,prey,182.64184188842773,True,25,False
19,4822.224734067917,prey,160.56562495231628,True,25,False
0,4824.226253032684,pred,220.728698015213,False,1,True
29,4846.3018391132355,prey,84.28244709968567,False,27,False
14,4852.325968027115,pred,242.81724095344543,True,15,False
23,4882.434220075607,pred,272.91642808914185,False,15,False
12,4886.446346998215,prey,1099.7014548778534,False,17,True
15,4912.525757074356,pred,377.2347469329834,False,13,True
21,4940.61265206337,prey,598.0939688682556,False,17,True
2,4942.613723039627,pred,214.70458984375,False,14,False
9,4974.7213571071625,pred,154.50189208984375,True,25,False
19,5008.83484005928,pred,186.60004997253418,True,25,False
23,5008.83484005928,prey,126.39396095275879,True,15,False
4,5040.950728178024,prey,313.04853105545044,True,22,True
27,5040.950728178024,pred,244.81461596488953,False,9,False
14,5044.975037097931,prey,192.64344906806946,False,23,False
25,5073.06702709198,pred,311.0335829257965,False,13,True
24,5083.128964185715,prey,983.4330561161041,False,29,False
8,5093.189298152924,prey,993.4790589809418,False,29,False
3,5097.203134059906,prey,1228.2097730636597,False,29,False
21,5101.212103128433,pred,160.58995699882507,False,17,True
16,5131.345525979996,prey,1087.8140947818756,False,17,True
22,5131.345525979996,pred,313.1314218044281,True,25,True
26,5133.359911203384,prey,1033.6640031337738,False,17,True
11,5137.3764860630035,prey,224.85072898864746,True,12,False
4,5157.426843166351,pred,116.46712303161621,True,22,False
23,5185.507378101349,pred,176.660080909729,False,15,False
28,5211.599826097488,prey,1057.7094469070435,False,26,False
14,5213.602625131607,pred,168.61783504486084,False,23,False
24,5243.675364017487,pred,160.53715586662292,False,29,False
8,5275.7472150325775,pred,182.54885983467102,False,29,False
29,5309.859906196594,pred,463.5495271682739,False,27,False
19,5309.859906196594,prey,198.58271718025208,True,25,True
3,5343.9707181453705,pred,246.75851011276245,False,29,True
9,5343.9707181453705,prey,186.54387497901917,False,25,True
16,5378.083446979523,pred,246.72984290122986,True,17,True
21,5378.083446979523,prey,0.0,False,17,True
17,5412.202891111374,pred,796.6836459636688,True,15,False
13,5412.202891111374,prey,911.0595369338989,True,8,False
29,5446.325265169144,prey,102.3545470237732,True,28,True
12,5446.325265169144,pred,559.8690049648285,False,17,False
26,5480.908049106598,pred,347.5400938987732,False,17,False
26,5480.908049106598,prey,-0.005671024322509766,False,17,False
3,5500.979305028915,prey,157.0031659603119,True,13,True
11,5513.028120040894,pred,375.6434848308563,True,12,True
5,5519.05056810379,prey,1399.28386592865,False,29,False
8,5523.059209108353,prey,179.08849096298218,False,3,False
27,5537.088270187378,prey,476.05824398994446,False,3,False
19,5541.1177570819855,pred,231.24612402915955,True,25,True
24,5543.125507116318,prey,199.15478897094727,True,8,False
9,5569.235548019409,pred,225.25308680534363,True,25,True
21,5599.337505102158,pred,221.24201011657715,False,17,False
28,5631.445412158966,pred,419.8369679450989,True,26,False
26,5665.572390079498,pred,184.652272939682,False,17,False
0,5665.572390079498,prey,0.0,False,1,True
13,5699.662703990936,pred,287.44800186157227,True,8,False
13,5699.662703990936,prey,-0.0055429935455322266,False,8,False
29,5733.768635034561,pred,287.43509101867676,False,28,False
15,5733.768635034561,prey,747.0028429031372,False,13,True
3,5767.867680072784,pred,266.88022089004517,False,13,True
9,5767.867680072784,prey,170.53664588928223,False,25,True
20,5795.963741064072,prey,883.4379839897156,False,5,False
27,5799.983951091766,pred,262.8875410556793,False,3,False
25,5801.986121177673,prey,644.559278011322,True,5,False
8,5832.091623067856,pred,309.0239460468292,False,3,False
1,5844.1040670871735,prey,244.76656198501587,True,9,False
21,5864.158681154251,prey,264.8155779838562,False,1,True
24,5864.158681154251,pred,321.0247790813446,False,8,False
7,5866.159234046936,prey,1822.6334919929504,False,9,False
22,5868.164741039276,prey,710.7378978729248,False,20,False
13,5892.231961011887,pred,192.55750489234924,True,8,False
4,5912.303092002869,prey,754.8707709312439,True,7,False
15,5920.321076154709,pred,186.54057097434998,True,13,False
5,5950.407190084457,pred,431.34856700897217,False,29,False
27,5980.490658044815,prey,116.33197689056396,False,0,False
25,5980.490658044815,pred,178.4958279132843,False,5,False
1,6012.631355047226,pred,168.5192768573761,True,9,False
21,6046.739943027496,pred,182.57310605049133,False,1,False
21,6046.739943027496,prey,-0.0056610107421875,False,1,False
20,6080.841822147369,pred,284.8695650100708,False,5,False
17,6080.841822147369,prey,0.0,False,15,False
22,6114.933463096619,pred,246.76068210601807,False,20,True
15,6114.933463096619,prey,0.0,False,13,False
