id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
15,658.0766360759735,prey,585.8473880290985,True,6,False
2,660.0902018547058,prey,302.9906418323517,True,6,False
23,660.0902018547058,pred,254.8335988521576,False,24,False
4,690.1758658885956,pred,395.2642228603363,False,1,True
5,722.2648310661316,pred,270.84074306488037,False,14,False
19,754.360965013504,prey,485.5503339767456,False,14,False
7,754.360965013504,pred,300.92405700683594,False,14,False
0,788.4654469490051,pred,232.71704006195068,True,22,True
7,788.4654469490051,prey,20.048970937728882,False,14,False
5,808.5402429103851,prey,44.133841037750244,False,7,False
16,808.5402429103851,prey,40.12376689910889,False,7,False
20,810.549998998642,prey,42.13352298736572,False,7,False
12,816.561320066452,prey,50.1488311290741,True,7,False
1,816.561320066452,pred,184.5791871547699,True,1,True
6,844.6877439022064,pred,409.3129699230194,False,4,True
26,874.7866010665894,pred,222.72340321540833,True,1,False
0,890.8434128761292,prey,102.37149786949158,True,15,True
8,892.8488018512726,prey,116.41671681404114,True,5,False
14,902.8859739303589,pred,744.3871140480042,False,21,False
16,932.9784989356995,pred,124.42073893547058,False,7,False
2,965.1011469364166,pred,305.0027918815613,False,6,True
20,999.2371900081635,pred,188.67915511131287,False,7,False
27,999.2371900081635,prey,523.726832151413,True,1,False
6,1015.2868049144745,prey,122.4380030632019,True,0,False
24,1017.2974059581757,prey,276.97555804252625,False,19,True
3,1019.3102259635925,prey,545.8128008842468,True,27,False
7,1027.3357229232788,pred,238.8556990623474,False,14,False
4,1051.4515500068665,prey,260.9764850139618,True,15,True
12,1055.4709289073944,pred,238.9013569355011,False,7,False
5,1085.5967140197754,pred,277.04812002182007,False,7,False
0,1117.7170820236206,pred,226.86514711380005,False,15,True
9,1121.7323489189148,prey,142.5730938911438,True,15,True
25,1131.7654268741608,prey,768.6496109962463,False,8,False
11,1133.7703709602356,prey,766.6480309963226,True,8,False
6,1145.8017899990082,pred,130.50680708885193,False,0,False
15,1175.913017988205,pred,517.8279161453247,True,6,False
5,1189.946016073227,prey,104.34362816810608,False,19,True
12,1204.0001430511475,prey,118.40342903137207,True,19,True
27,1204.0001430511475,pred,204.75078320503235,False,1,False
20,1206.0014488697052,prey,120.40473484992981,False,19,True
24,1232.096374988556,pred,214.79077005386353,False,19,True
25,1262.1519548892975,pred,130.37818884849548,True,8,False
21,1282.2450540065765,prey,929.151997089386,False,4,False
8,1292.2782390117645,pred,399.4211881160736,False,5,True
29,1310.3438658714294,prey,670.352029800415,False,4,False
3,1322.3886668682098,pred,303.0703008174896,True,27,False
13,1354.4875140190125,prey,268.89079999923706,True,20,False
9,1354.4875140190125,pred,232.74712300300598,True,15,True
6,1384.611734867096,prey,62.22306799888611,False,12,False
11,1384.611734867096,pred,250.83295392990112,False,8,True
8,1388.6348099708557,prey,96.3508939743042,True,5,True
19,1414.7089750766754,pred,660.3394560813904,True,14,False
0,1428.77214884758,prey,84.31828188896179,False,12,False
1,1440.8123009204865,prey,624.236289024353,False,29,False
21,1442.8228960037231,pred,160.5693769454956,True,4,False
15,1452.8650748729706,prey,218.76849102973938,True,0,False
22,1454.869302034378,prey,100.3817880153656,True,12,False
20,1468.9129040241241,pred,262.90328311920166,False,19,False
13,1496.9992270469666,pred,142.50365805625916,True,20,False
17,1501.011463880539,prey,146.5239498615265,True,0,False
7,1515.0656769275665,prey,429.46896290779114,False,5,True
16,1517.070328950882,prey,132.458594083786,False,5,True
6,1521.0815019607544,pred,136.46098709106445,True,12,False
27,1537.1199979782104,prey,140.45541310310364,False,0,False
9,1541.1352760791779,prey,186.63320803642273,False,0,False
8,1543.1355969905853,pred,154.49225091934204,False,5,True
3,1565.2527408599854,prey,242.85843181610107,False,22,False
1,1565.2527408599854,pred,124.43168687820435,False,29,False
15,1589.3338160514832,pred,136.45947909355164,False,0,False
12,1615.4409220218658,pred,411.4323329925537,False,19,False
14,1629.4678468704224,prey,244.85611200332642,False,7,False
29,1641.504056930542,pred,331.15205693244934,False,4,False
4,1669.586147069931,pred,618.1260390281677,False,15,True
25,1675.6048290729523,prey,290.9930942058563,True,14,False
11,1677.6140298843384,prey,292.9876298904419,True,14,False
17,1695.676992893219,pred,194.65763688087463,True,0,False
